src_id,dst_id,link_type,str_type,link_weight
275,135,strAttribute,1,1
276,59,strAttribute,1,1
277,129,strAttribute,1,1
278,140,strAttribute,1,1
279,195,strAttribute,1,1
280,6,strAttribute,1,1
281,1620,strAttribute,1,1
282,145,strAttribute,1,1
283,66,strAttribute,1,1
284,135,strAttribute,1,1
285,139,strAttribute,1,1
286,112,strAttribute,1,1
287,195,strAttribute,1,1
288,46,strAttribute,1,1
289,146,strAttribute,1,1
290,1613,strAttribute,1,1
291,130,strAttribute,1,1
292,86,strAttribute,1,1
293,137,strAttribute,1,1
294,116,strAttribute,1,1
295,191,strAttribute,1,1
296,145,strAttribute,1,1
297,46,strAttribute,1,1
298,76,strAttribute,1,1
299,1613,strAttribute,1,1
300,117,strAttribute,1,1
301,129,strAttribute,1,1
302,142,strAttribute,1,1
303,193,strAttribute,1,1
304,147,strAttribute,1,1
305,46,strAttribute,1,1
306,92,strAttribute,1,1
307,113,strAttribute,1,1
308,1615,strAttribute,1,1
309,129,strAttribute,1,1
310,140,strAttribute,1,1
311,52,strAttribute,1,1
312,191,strAttribute,1,1
313,145,strAttribute,1,1
314,96,strAttribute,1,1
315,1615,strAttribute,1,1
316,121,strAttribute,1,1
317,123,strAttribute,1,1
318,140,strAttribute,1,1
319,193,strAttribute,1,1
320,50,strAttribute,1,1
321,86,strAttribute,1,1
322,145,strAttribute,1,1
323,1618,strAttribute,1,1
324,135,strAttribute,1,1
325,120,strAttribute,1,1
326,195,strAttribute,1,1
327,140,strAttribute,1,1
328,64,strAttribute,1,1
329,18,strAttribute,1,1
330,146,strAttribute,1,1
331,1610,strAttribute,1,1
332,121,strAttribute,1,1
333,129,strAttribute,1,1
334,195,strAttribute,1,1
335,140,strAttribute,1,1
336,1610,strAttribute,1,1
337,145,strAttribute,1,1
338,151,strAttribute,1,1
339,62,strAttribute,1,1
340,135,strAttribute,1,1
341,129,strAttribute,1,1
342,195,strAttribute,1,1
343,182,strAttribute,1,1
344,1610,strAttribute,1,1
345,66,strAttribute,1,1
346,146,strAttribute,1,1
347,154,strAttribute,1,1
348,133,strAttribute,1,1
349,230,strAttribute,1,1
350,129,strAttribute,1,1
351,182,strAttribute,1,1
352,1618,strAttribute,1,1
353,145,strAttribute,1,1
354,155,strAttribute,1,1
355,61,strAttribute,1,1
356,124,strAttribute,1,1
357,243,strAttribute,1,1
358,129,strAttribute,1,1
359,179,strAttribute,1,1
360,1610,strAttribute,1,1
361,155,strAttribute,1,1
362,145,strAttribute,1,1
363,89,strAttribute,1,1
364,127,strAttribute,1,1
365,243,strAttribute,1,1
366,129,strAttribute,1,1
367,171,strAttribute,1,1
368,1786,strAttribute,1,1
369,161,strAttribute,1,1
370,146,strAttribute,1,1
371,78,strAttribute,1,1
372,135,strAttribute,1,1
373,126,strAttribute,1,1
374,243,strAttribute,1,1
375,1790,strAttribute,1,1
376,176,strAttribute,1,1
377,158,strAttribute,1,1
378,145,strAttribute,1,1
379,127,strAttribute,1,1
380,89,strAttribute,1,1
381,238,strAttribute,1,1
382,129,strAttribute,1,1
383,1786,strAttribute,1,1
384,171,strAttribute,1,1
385,161,strAttribute,1,1
386,116,strAttribute,1,1
387,87,strAttribute,1,1
388,117,strAttribute,1,1
389,146,strAttribute,1,1
390,238,strAttribute,1,1
391,1790,strAttribute,1,1
392,182,strAttribute,1,1
393,143,strAttribute,1,1
394,117,strAttribute,1,1
395,129,strAttribute,1,1
396,102,strAttribute,1,1
397,230,strAttribute,1,1
398,145,strAttribute,1,1
399,1788,strAttribute,1,1
400,151,strAttribute,1,1
401,178,strAttribute,1,1
402,124,strAttribute,1,1
403,235,strAttribute,1,1
404,69,strAttribute,1,1
405,129,strAttribute,1,1
406,1784,strAttribute,1,1
407,222,strAttribute,1,1
408,176,strAttribute,1,1
409,154,strAttribute,1,1
410,113,strAttribute,1,1
411,243,strAttribute,1,1
412,96,strAttribute,1,1
413,129,strAttribute,1,1
414,1784,strAttribute,1,1
415,220,strAttribute,1,1
416,178,strAttribute,1,1
417,143,strAttribute,1,1
418,130,strAttribute,1,1
419,243,strAttribute,1,1
420,1792,strAttribute,1,1
421,96,strAttribute,1,1
422,129,strAttribute,1,1
423,222,strAttribute,1,1
424,149,strAttribute,1,1
425,179,strAttribute,1,1
426,113,strAttribute,1,1
427,230,strAttribute,1,1
428,1790,strAttribute,1,1
429,116,strAttribute,1,1
430,222,strAttribute,1,1
431,81,strAttribute,1,1
432,182,strAttribute,1,1
433,151,strAttribute,1,1
434,367,strAttribute,1,1
435,181,strAttribute,1,1
436,1792,strAttribute,1,1
437,95,strAttribute,1,1
438,106,strAttribute,1,1
439,220,strAttribute,1,1
440,179,strAttribute,1,1
441,338,strAttribute,1,1
442,149,strAttribute,1,1
443,188,strAttribute,1,1
444,1788,strAttribute,1,1
445,129,strAttribute,1,1
446,65,strAttribute,1,1
447,220,strAttribute,1,1
448,182,strAttribute,1,1
449,158,strAttribute,1,1
450,186,strAttribute,1,1
451,351,strAttribute,1,1
452,1792,strAttribute,1,1
453,222,strAttribute,1,1
454,116,strAttribute,1,1
455,7,strAttribute,1,1
456,182,strAttribute,1,1
457,185,strAttribute,1,1
458,152,strAttribute,1,1
459,351,strAttribute,1,1
460,1790,strAttribute,1,1
461,132,strAttribute,1,1
462,218,strAttribute,1,1
463,78,strAttribute,1,1
464,182,strAttribute,1,1
465,190,strAttribute,1,1
466,150,strAttribute,1,1
467,345,strAttribute,1,1
468,1843,strAttribute,1,1
469,109,strAttribute,1,1
470,90,strAttribute,1,1
471,220,strAttribute,1,1
472,182,strAttribute,1,1
473,338,strAttribute,1,1
474,187,strAttribute,1,1
475,153,strAttribute,1,1
476,1843,strAttribute,1,1
477,170,strAttribute,1,1
478,102,strAttribute,1,1
479,222,strAttribute,1,1
480,182,strAttribute,1,1
481,338,strAttribute,1,1
482,188,strAttribute,1,1
483,158,strAttribute,1,1
484,1843,strAttribute,1,1
485,170,strAttribute,1,1
486,88,strAttribute,1,1
487,182,strAttribute,1,1
488,222,strAttribute,1,1
489,162,strAttribute,1,1
490,370,strAttribute,1,1
491,188,strAttribute,1,1
492,1843,strAttribute,1,1
493,183,strAttribute,1,1
494,61,strAttribute,1,1
495,222,strAttribute,1,1
496,179,strAttribute,1,1
497,360,strAttribute,1,1
498,153,strAttribute,1,1
499,188,strAttribute,1,1
500,1843,strAttribute,1,1
501,173,strAttribute,1,1
502,70,strAttribute,1,1
503,182,strAttribute,1,1
504,220,strAttribute,1,1
505,351,strAttribute,1,1
506,183,strAttribute,1,1
507,190,strAttribute,1,1
508,158,strAttribute,1,1
509,1843,strAttribute,1,1
510,90,strAttribute,1,1
511,220,strAttribute,1,1
512,239,strAttribute,1,1
513,1843,strAttribute,1,1
514,160,strAttribute,1,1
515,354,strAttribute,1,1
516,187,strAttribute,1,1
517,170,strAttribute,1,1
518,222,strAttribute,1,1
519,78,strAttribute,1,1
520,232,strAttribute,1,1
521,158,strAttribute,1,1
522,189,strAttribute,1,1
523,170,strAttribute,1,1
524,338,strAttribute,1,1
525,1841,strAttribute,1,1
526,220,strAttribute,1,1
527,232,strAttribute,1,1
528,69,strAttribute,1,1
529,152,strAttribute,1,1
530,338,strAttribute,1,1
531,172,strAttribute,1,1
532,1841,strAttribute,1,1
533,190,strAttribute,1,1
534,222,strAttribute,1,1
535,239,strAttribute,1,1
536,81,strAttribute,1,1
537,149,strAttribute,1,1
538,357,strAttribute,1,1
539,180,strAttribute,1,1
540,187,strAttribute,1,1
541,1843,strAttribute,1,1
542,220,strAttribute,1,1
543,85,strAttribute,1,1
544,239,strAttribute,1,1
545,158,strAttribute,1,1
546,338,strAttribute,1,1
547,186,strAttribute,1,1
548,1888,strAttribute,1,1
549,170,strAttribute,1,1
550,222,strAttribute,1,1
551,101,strAttribute,1,1
552,239,strAttribute,1,1
553,349,strAttribute,1,1
554,162,strAttribute,1,1
555,181,strAttribute,1,1
556,1888,strAttribute,1,1
557,183,strAttribute,1,1
558,220,strAttribute,1,1
559,95,strAttribute,1,1
560,239,strAttribute,1,1
561,154,strAttribute,1,1
562,347,strAttribute,1,1
563,177,strAttribute,1,1
564,184,strAttribute,1,1
565,222,strAttribute,1,1
566,1887,strAttribute,1,1
567,98,strAttribute,1,1
568,239,strAttribute,1,1
569,143,strAttribute,1,1
570,338,strAttribute,1,1
571,190,strAttribute,1,1
572,170,strAttribute,1,1
573,222,strAttribute,1,1
574,1887,strAttribute,1,1
575,90,strAttribute,1,1
576,160,strAttribute,1,1
577,186,strAttribute,1,1
578,239,strAttribute,1,1
579,338,strAttribute,1,1
580,170,strAttribute,1,1
581,220,strAttribute,1,1
582,1888,strAttribute,1,1
583,102,strAttribute,1,1
584,364,strAttribute,1,1
585,234,strAttribute,1,1
586,156,strAttribute,1,1
587,189,strAttribute,1,1
588,175,strAttribute,1,1
589,222,strAttribute,1,1
590,1888,strAttribute,1,1
591,81,strAttribute,1,1
592,239,strAttribute,1,1
593,158,strAttribute,1,1
594,188,strAttribute,1,1
595,430,strAttribute,1,1
596,222,strAttribute,1,1
597,1888,strAttribute,1,1
598,170,strAttribute,1,1
599,97,strAttribute,1,1
600,232,strAttribute,1,1
601,155,strAttribute,1,1
602,409,strAttribute,1,1
603,168,strAttribute,1,1
604,246,strAttribute,1,1
605,187,strAttribute,1,1
606,71,strAttribute,1,1
607,1888,strAttribute,1,1
608,160,strAttribute,1,1
609,409,strAttribute,1,1
610,234,strAttribute,1,1
611,246,strAttribute,1,1
612,170,strAttribute,1,1
613,184,strAttribute,1,1
614,1888,strAttribute,1,1
615,69,strAttribute,1,1
616,158,strAttribute,1,1
617,425,strAttribute,1,1
618,236,strAttribute,1,1
619,246,strAttribute,1,1
620,170,strAttribute,1,1
621,185,strAttribute,1,1
622,1888,strAttribute,1,1
623,102,strAttribute,1,1
624,158,strAttribute,1,1
625,423,strAttribute,1,1
626,239,strAttribute,1,1
627,248,strAttribute,1,1
628,170,strAttribute,1,1
629,188,strAttribute,1,1
630,1898,strAttribute,1,1
631,88,strAttribute,1,1
632,246,strAttribute,1,1
633,412,strAttribute,1,1
634,239,strAttribute,1,1
635,156,strAttribute,1,1
636,183,strAttribute,1,1
637,188,strAttribute,1,1
638,1897,strAttribute,1,1
639,104,strAttribute,1,1
640,248,strAttribute,1,1
641,161,strAttribute,1,1
642,228,strAttribute,1,1
643,170,strAttribute,1,1
644,418,strAttribute,1,1
645,184,strAttribute,1,1
646,86,strAttribute,1,1
647,1898,strAttribute,1,1
648,409,strAttribute,1,1
649,246,strAttribute,1,1
650,228,strAttribute,1,1
651,153,strAttribute,1,1
652,183,strAttribute,1,1
653,294,strAttribute,1,1
654,98,strAttribute,1,1
655,1898,strAttribute,1,1
656,248,strAttribute,1,1
657,421,strAttribute,1,1
658,162,strAttribute,1,1
659,170,strAttribute,1,1
660,236,strAttribute,1,1
661,292,strAttribute,1,1
662,81,strAttribute,1,1
663,1898,strAttribute,1,1
664,415,strAttribute,1,1
665,246,strAttribute,1,1
666,170,strAttribute,1,1
667,239,strAttribute,1,1
668,217,strAttribute,1,1
669,292,strAttribute,1,1
670,79,strAttribute,1,1
671,1898,strAttribute,1,1
672,248,strAttribute,1,1
673,407,strAttribute,1,1
674,203,strAttribute,1,1
675,300,strAttribute,1,1
676,232,strAttribute,1,1
677,169,strAttribute,1,1
678,96,strAttribute,1,1
679,248,strAttribute,1,1
680,409,strAttribute,1,1
681,1898,strAttribute,1,1
682,170,strAttribute,1,1
683,203,strAttribute,1,1
684,344,strAttribute,1,1
685,88,strAttribute,1,1
686,292,strAttribute,1,1
687,1898,strAttribute,1,1
688,412,strAttribute,1,1
689,248,strAttribute,1,1
690,203,strAttribute,1,1
691,64,strAttribute,1,1
692,319,strAttribute,1,1
693,170,strAttribute,1,1
694,292,strAttribute,1,1
695,1898,strAttribute,1,1
696,409,strAttribute,1,1
697,248,strAttribute,1,1
698,225,strAttribute,1,1
699,74,strAttribute,1,1
700,320,strAttribute,1,1
701,296,strAttribute,1,1
702,170,strAttribute,1,1
703,1897,strAttribute,1,1
704,248,strAttribute,1,1
705,404,strAttribute,1,1
706,201,strAttribute,1,1
707,321,strAttribute,1,1
708,7,strAttribute,1,1
709,183,strAttribute,1,1
710,294,strAttribute,1,1
711,1927,strAttribute,1,1
712,246,strAttribute,1,1
713,409,strAttribute,1,1
714,205,strAttribute,1,1
715,62,strAttribute,1,1
716,318,strAttribute,1,1
717,231,strAttribute,1,1
718,295,strAttribute,1,1
719,1926,strAttribute,1,1
720,412,strAttribute,1,1
721,248,strAttribute,1,1
722,71,strAttribute,1,1
723,224,strAttribute,1,1
724,302,strAttribute,1,1
725,334,strAttribute,1,1
726,240,strAttribute,1,1
727,1927,strAttribute,1,1
728,409,strAttribute,1,1
729,201,strAttribute,1,1
730,247,strAttribute,1,1
731,61,strAttribute,1,1
732,300,strAttribute,1,1
733,237,strAttribute,1,1
734,328,strAttribute,1,1
735,1927,strAttribute,1,1
736,432,strAttribute,1,1
737,246,strAttribute,1,1
738,223,strAttribute,1,1
739,87,strAttribute,1,1
740,320,strAttribute,1,1
741,298,strAttribute,1,1
742,226,strAttribute,1,1
743,1927,strAttribute,1,1
744,409,strAttribute,1,1
745,87,strAttribute,1,1
746,217,strAttribute,1,1
747,248,strAttribute,1,1
748,292,strAttribute,1,1
749,328,strAttribute,1,1
750,226,strAttribute,1,1
751,1927,strAttribute,1,1
752,546,strAttribute,1,1
753,211,strAttribute,1,1
754,246,strAttribute,1,1
755,94,strAttribute,1,1
756,300,strAttribute,1,1
757,320,strAttribute,1,1
758,539,strAttribute,1,1
759,1927,strAttribute,1,1
760,237,strAttribute,1,1
761,62,strAttribute,1,1
762,203,strAttribute,1,1
763,246,strAttribute,1,1
764,298,strAttribute,1,1
765,318,strAttribute,1,1
766,1927,strAttribute,1,1
767,554,strAttribute,1,1
768,237,strAttribute,1,1
769,74,strAttribute,1,1
770,224,strAttribute,1,1
771,294,strAttribute,1,1
772,339,strAttribute,1,1
773,246,strAttribute,1,1
774,557,strAttribute,1,1
775,237,strAttribute,1,1
776,1927,strAttribute,1,1
777,99,strAttribute,1,1
778,219,strAttribute,1,1
779,246,strAttribute,1,1
780,328,strAttribute,1,1
781,292,strAttribute,1,1
782,555,strAttribute,1,1
783,1927,strAttribute,1,1
784,226,strAttribute,1,1
785,62,strAttribute,1,1
786,203,strAttribute,1,1
787,305,strAttribute,1,1
788,246,strAttribute,1,1
789,344,strAttribute,1,1
790,1926,strAttribute,1,1
791,237,strAttribute,1,1
792,556,strAttribute,1,1
793,97,strAttribute,1,1
794,298,strAttribute,1,1
795,225,strAttribute,1,1
796,321,strAttribute,1,1
797,246,strAttribute,1,1
798,1927,strAttribute,1,1
799,245,strAttribute,1,1
800,558,strAttribute,1,1
801,69,strAttribute,1,1
802,211,strAttribute,1,1
803,275,strAttribute,1,1
804,326,strAttribute,1,1
805,292,strAttribute,1,1
806,237,strAttribute,1,1
807,1927,strAttribute,1,1
808,542,strAttribute,1,1
809,73,strAttribute,1,1
810,203,strAttribute,1,1
811,295,strAttribute,1,1
812,279,strAttribute,1,1
813,336,strAttribute,1,1
814,1927,strAttribute,1,1
815,237,strAttribute,1,1
816,71,strAttribute,1,1
817,536,strAttribute,1,1
818,205,strAttribute,1,1
819,275,strAttribute,1,1
820,302,strAttribute,1,1
821,319,strAttribute,1,1
822,237,strAttribute,1,1
823,1927,strAttribute,1,1
824,558,strAttribute,1,1
825,73,strAttribute,1,1
826,215,strAttribute,1,1
827,275,strAttribute,1,1
828,328,strAttribute,1,1
829,305,strAttribute,1,1
830,1927,strAttribute,1,1
831,227,strAttribute,1,1
832,550,strAttribute,1,1
833,64,strAttribute,1,1
834,275,strAttribute,1,1
835,334,strAttribute,1,1
836,209,strAttribute,1,1
837,237,strAttribute,1,1
838,305,strAttribute,1,1
839,1926,strAttribute,1,1
840,548,strAttribute,1,1
841,96,strAttribute,1,1
842,279,strAttribute,1,1
843,339,strAttribute,1,1
844,305,strAttribute,1,1
845,203,strAttribute,1,1
846,237,strAttribute,1,1
847,558,strAttribute,1,1
848,1927,strAttribute,1,1
849,81,strAttribute,1,1
850,279,strAttribute,1,1
851,298,strAttribute,1,1
852,224,strAttribute,1,1
853,331,strAttribute,1,1
854,558,strAttribute,1,1
855,237,strAttribute,1,1
856,1927,strAttribute,1,1
857,70,strAttribute,1,1
858,275,strAttribute,1,1
859,326,strAttribute,1,1
860,215,strAttribute,1,1
861,296,strAttribute,1,1
862,237,strAttribute,1,1
863,542,strAttribute,1,1
864,1927,strAttribute,1,1
865,80,strAttribute,1,1
866,275,strAttribute,1,1
867,336,strAttribute,1,1
868,380,strAttribute,1,1
869,209,strAttribute,1,1
870,558,strAttribute,1,1
871,226,strAttribute,1,1
872,1927,strAttribute,1,1
873,103,strAttribute,1,1
874,279,strAttribute,1,1
875,318,strAttribute,1,1
876,237,strAttribute,1,1
877,216,strAttribute,1,1
878,380,strAttribute,1,1
879,558,strAttribute,1,1
880,1927,strAttribute,1,1
881,279,strAttribute,1,1
882,77,strAttribute,1,1
883,339,strAttribute,1,1
884,237,strAttribute,1,1
885,558,strAttribute,1,1
886,379,strAttribute,1,1
887,223,strAttribute,1,1
888,1927,strAttribute,1,1
889,98,strAttribute,1,1
890,275,strAttribute,1,1
891,332,strAttribute,1,1
892,237,strAttribute,1,1
893,380,strAttribute,1,1
894,1927,strAttribute,1,1
895,542,strAttribute,1,1
896,215,strAttribute,1,1
897,279,strAttribute,1,1
898,328,strAttribute,1,1
899,60,strAttribute,1,1
900,558,strAttribute,1,1
901,380,strAttribute,1,1
902,226,strAttribute,1,1
903,211,strAttribute,1,1
904,1927,strAttribute,1,1
905,325,strAttribute,1,1
906,275,strAttribute,1,1
907,74,strAttribute,1,1
908,225,strAttribute,1,1
909,582,strAttribute,1,1
910,380,strAttribute,1,1
911,1927,strAttribute,1,1
912,229,strAttribute,1,1
913,275,strAttribute,1,1
914,70,strAttribute,1,1
915,328,strAttribute,1,1
916,203,strAttribute,1,1
917,577,strAttribute,1,1
918,380,strAttribute,1,1
919,237,strAttribute,1,1
920,1927,strAttribute,1,1
921,279,strAttribute,1,1
922,86,strAttribute,1,1
923,205,strAttribute,1,1
924,328,strAttribute,1,1
925,581,strAttribute,1,1
926,379,strAttribute,1,1
927,1927,strAttribute,1,1
928,244,strAttribute,1,1
929,86,strAttribute,1,1
930,334,strAttribute,1,1
931,223,strAttribute,1,1
932,275,strAttribute,1,1
933,577,strAttribute,1,1
934,1927,strAttribute,1,1
935,237,strAttribute,1,1
936,380,strAttribute,1,1
937,79,strAttribute,1,1
938,319,strAttribute,1,1
939,275,strAttribute,1,1
940,209,strAttribute,1,1
941,586,strAttribute,1,1
942,376,strAttribute,1,1
943,226,strAttribute,1,1
944,1927,strAttribute,1,1
945,81,strAttribute,1,1
946,275,strAttribute,1,1
947,336,strAttribute,1,1
948,380,strAttribute,1,1
949,216,strAttribute,1,1
950,577,strAttribute,1,1
951,233,strAttribute,1,1
952,1927,strAttribute,1,1
953,73,strAttribute,1,1
954,325,strAttribute,1,1
955,216,strAttribute,1,1
956,279,strAttribute,1,1
957,587,strAttribute,1,1
958,380,strAttribute,1,1
959,1927,strAttribute,1,1
960,387,strAttribute,1,1
961,66,strAttribute,1,1
962,339,strAttribute,1,1
963,203,strAttribute,1,1
964,578,strAttribute,1,1
965,282,strAttribute,1,1
966,379,strAttribute,1,1
967,386,strAttribute,1,1
968,1927,strAttribute,1,1
969,78,strAttribute,1,1
970,328,strAttribute,1,1
971,379,strAttribute,1,1
972,201,strAttribute,1,1
973,275,strAttribute,1,1
974,580,strAttribute,1,1
975,1927,strAttribute,1,1
976,385,strAttribute,1,1
977,75,strAttribute,1,1
978,219,strAttribute,1,1
979,330,strAttribute,1,1
980,376,strAttribute,1,1
981,577,strAttribute,1,1
982,279,strAttribute,1,1
983,1927,strAttribute,1,1
984,381,strAttribute,1,1
985,98,strAttribute,1,1
986,197,strAttribute,1,1
987,332,strAttribute,1,1
